,School,Major,Batch,Sem1_courses,Sem1_grades,Sem2_courses,Sem2_grades,Sem3_courses,Sem3_grades,Sem4_courses,Sem4_grades,Sem5_courses,Sem5_grades,Sem6_courses,Sem6_grades,Sem7_courses,Sem7_grades,Sem8_courses,Sem8_grades
376,School of Engineering,EED,2015,['CCC704'],['C'],"['CCC402', 'CCC412']","['A', 'A-']","['CCC613', 'CCC409', 'CCC805', 'CCC323']","['A-', 'A-', 'C', 'A-']","['CCC411', 'CCC510']","['B', 'A']",['CCC407'],['A-'],"['CCC602', 'CCC416']","['B', 'A-']",,,,
377,School of Engineering,CSD,2015,"['CCC510', 'CCC302']","['B-', 'B-']","['CCC407', 'CCC704', 'CCC608']","['B', 'A', 'B']",['CCC801'],['A'],"['CCC805', 'CCC114']","['A', 'A-']",['CCC821'],['A-'],['CCC402'],['A'],,,,
378,School of Engineering,MED,2015,"['CCC302', 'CCC412']","['A', 'B-']",['CCC704'],['B-'],"['CCC214', 'CCC402', 'CCC323']","['F', 'B-', 'B']","['CCC113', 'CCC109']","['F', 'F']","['CCC801', 'CCC413']","['B-', 'F']","['CCC319', 'CCC103', 'CCC227']","['B', 'B', 'B']",,,,
379,School of Engineering,ECE,2015,['CCC704'],['B-'],"['CCC402', 'CCC814']","['A', 'A-']","['CCC409', 'CCC319', 'CCC323']","['A-', 'A-', 'B']","['CCC618', 'CCC820']","['B-', 'B-']","['CCC515', 'CCC624', 'CCC512']","['B', 'A-', 'F']","['CCC629', 'CCC823']","['A-', 'B-']",,,,
380,School of Engineering,EED,2015,['CCC704'],['B-'],['CCC402'],['B'],['CCC414'],['A'],"['CCC214', 'CCC819', 'CCC620']","['C', 'B', 'C-']",['CCC510'],['A'],"['CCC602', 'CCC805']","['B-', 'B']",,,,
381,School of Engineering,EED,2015,['CCC704'],['B-'],"['CCC816', 'CCC302', 'CCC402']","['A', 'A-', 'C']",['CCC817'],['B-'],"['CCC805', 'CCC113', 'CCC312', 'CCC621']","['B', 'B', 'A-', 'B-']",['CCC103'],['B'],"['CCC602', 'CCC319']","['A-', 'A']",,,,
382,School of Humanities & Soc Sci,ENG,2015,['CCC510'],['A'],"['CCC704', 'CCC302']","['B-', 'A']","['CCC611', 'CCC409']","['B', 'B']","['CCC609', 'CCC114', 'CCC805', 'CCC331']","['A', 'A', 'C', 'A-']",,,,,,,,
383,School of Natural Sciences,PHY,2015,['CCC510'],['B'],['CCC704'],['A-'],"['CCC402', 'CCC319']","['A', 'A-']","['CCC225', 'CCC214']","['C-', 'B-']","['CCC512', 'CCC417']","['A', 'B']",['CCC805'],['B'],,,,
384,School of Natural Sciences,MAT,2015,['CCC510'],['B'],['CCC704'],['A-'],"['CCC319', 'CCC402']","['A-', 'A-']","['CCC103', 'CCC323', 'CCC414']","['A-', 'B', 'B']","['CCC114', 'CCC624', 'CCC329']","['D', 'B-', 'C']",['CCC416'],['B-'],,,,
385,School of Engineering,CED,2015,"['CCC801', 'CCC302', 'CCC402']","['C', 'A-', 'B-']","['CCC704', 'CCC218']","['C', 'C']","['CCC817', 'CCC412']","['B', 'C']",['CCC114'],['B-'],"['CCC416', 'CCC413']","['B', 'C']","['CCC311', 'CCC805']","['B', 'B']",,,,
386,School of Engineering,MED,2015,"['CCC302', 'CCC801']","['B', 'C']","['CCC412', 'CCC704']","['C-', 'B-']","['CCC224', 'CCC402']","['C', 'B']","['CCC319', 'CCC103', 'CCC606']","['B-', 'B-', 'C']",['CCC114'],['C'],"['CCC629', 'CCC331']","['B', 'C']",,,,
387,School of Engineering,MED,2015,"['CCC302', 'CCC412', 'CCC617', 'CCC402', 'CCC112', 'CCC323']","['A-', 'C-', 'A', 'A-', 'B-', 'A-']","['CCC704', 'CCC319']","['A-', 'B-']",['CCC114'],['D'],"['CCC331', 'CCC510']","['C-', 'A-']",,,,,,,,
388,School of Engineering,MED,2015,"['CCC801', 'CCC302']","['B', 'B']","['CCC704', 'CCC218']","['B', 'A-']","['CCC817', 'CCC402', 'CCC110']","['B', 'C-', 'A-']","['CCC323', 'CCC103', 'CCC114', 'CCC510']","['A-', 'B', 'A', 'A-']",,,,,,,,
389,School of Engineering,CSD,2015,['CCC510'],['A-'],"['CCC704', 'CCC302', 'CCC815']","['B', 'A', 'B-']","['CCC402', 'CCC817']","['B', 'B-']",['CCC415'],['A-'],"['CCC515', 'CCC228', 'CCC626']","['B-', 'B', 'A']","['CCC821', 'CCC319', 'CCC103']","['A-', 'B', 'A-']",,,,
390,School of Engineering,ECE,2015,"['CCC302', 'CCC704']","['A', 'B']","['CCC402', 'CCC312', 'CCC411']","['A', 'B', 'A-']",,,,,,,,,,,,
391,School of Engineering,ECE,2015,"['CCC302', 'CCC704']","['B-', 'C']","['CCC402', 'CCC319', 'CCC801']","['B', 'B-', 'A-']","['CCC611', 'CCC222']","['B', 'C-']","['CCC226', 'CCC820']","['B-', 'C-']",['CCC411'],['A-'],"['CCC409', 'CCC510']","['B', 'A']",,,,
392,School of Engineering,CSD,2015,['CCC510'],['B-'],"['CCC407', 'CCC302', 'CCC704']","['C-', 'A-', 'B']","['CCC805', 'CCC512']","['B-', 'C']","['CCC103', 'CCC416']","['B-', 'B-']",,,,,,,,
393,School of Engineering,CSD,2015,['CCC510'],['A-'],"['CCC412', 'CCC704']","['B-', 'A-']","['CCC402', 'CCC323']","['A', 'A-']","['CCC414', 'CCC622']","['A-', 'B-']","['CCC114', 'CCC821']","['B-', 'A-']","['CCC629', 'CCC602']","['A-', 'A-']",,,,
394,School of Natural Sciences,MAT,2015,['CCC510'],['B-'],['CCC704'],['B'],"['CCC402', 'CCC302']","['B', 'A']","['CCC622', 'CCC225', 'CCC214', 'CCC414']","['A-', 'C', 'A-', 'A-']","['CCC412', 'CCC821', 'CCC626']","['B', 'A', 'B-']",['CCC602'],['A-'],,,,
395,School of Engineering,MED,2015,"['CCC801', 'CCC302']","['C', 'B']","['CCC814', 'CCC704']","['A-', 'A-']","['CCC613', 'CCC110']","['B', 'B']","['CCC226', 'CCC402']","['B', 'B']","['CCC515', 'CCC821']","['B-', 'B']",['CCC805'],['A'],,,,
396,School of Engineering,EED,2015,"['CCC704', 'CCC314', 'CCC402', 'CCC323', 'CCC614']","['C', 'B', 'B', 'A', 'B']","['CCC510', 'CCC612']","['A', 'B-']","['CCC103', 'CCC416']","['A', 'A-']","['CCC629', 'CCC414']","['B', 'A-']",,,,,,,,
397,School of Humanities & Soc Sci,ECO,2015,['CCC510'],['A-'],"['CCC815', 'CCC704', 'CCC302']","['B-', 'B', 'A']","['CCC319', 'CCC801']","['A-', 'A-']","['CCC103', 'CCC805']","['B', 'A-']","['CCC411', 'CCC327']","['B-', 'A-']",['CCC229'],['B'],,,,
398,School of Engineering,MED,2015,"['CCC302', 'CCC801']","['A', 'B']","['CCC704', 'CCC412']","['B-', 'B-']","['CCC512', 'CCC410']","['C-', 'A']","['CCC103', 'CCC510', 'CCC214']","['B', 'A', 'C']",['CCC402'],['B-'],['CCC319'],['A-'],,,,
399,School of Humanities & Soc Sci,ECO,2015,['CCC510'],['A'],['CCC704'],['B'],"['CCC214', 'CCC805']","['B-', 'B']","['CCC103', 'CCC810', 'CCC319']","['B', 'A-', 'A']","['CCC329', 'CCC330', 'CCC413']","['A-', 'A-', 'C']","['CCC502', 'CCC516']","['B', 'A-']",,,,
400,School of Engineering,ECE,2015,"['CCC704', 'CCC302']","['B-', 'A']","['CCC816', 'CCC218', 'CCC407', 'CCC413']","['A-', 'F', 'B', 'B']",,,,,,,,,,,,
401,School of Engineering,CSD,2015,['CCC510'],['A-'],"['CCC815', 'CCC704', 'CCC302']","['B', 'B', 'A']",['CCC402'],['A-'],"['CCC103', 'CCC609', 'CCC805']","['A', 'B-', 'A']","['CCC319', 'CCC114', 'CCC329', 'CCC821']","['A', 'A', 'A-', 'A-']",['CCC629'],['B'],,,,
402,School of Engineering,EED,2015,"['CCC704', 'CCC302']","['B-', 'A']","['CCC816', 'CCC402']","['A-', 'A-']","['CCC801', 'CCC412']","['B', 'B']","['CCC609', 'CCC114']","['A-', 'B-']","['CCC626', 'CCC821']","['A-', 'B']",['CCC602'],['B-'],,,,
403,School of Natural Sciences,PHY,2015,['CCC510'],['A-'],"['CCC302', 'CCC704', 'CCC319']","['A', 'B', 'B']","['CCC214', 'CCC411', 'CCC414', 'CCC801']","['B-', 'A-', 'A', 'A']","['CCC618', 'CCC331', 'CCC821']","['B-', 'A', 'B-']",,,,,,,,
404,School of Engineering,CSD,2015,['CCC704'],['C-'],"['CCC103', 'CCC302', 'CCC402']","['B', 'A-', 'A']","['CCC801', 'CCC414']","['A', 'A']","['CCC226', 'CCC214']","['C', 'B-']",['CCC626'],['A'],"['CCC602', 'CCC629']","['B', 'A']",,,,
405,School of Engineering,CED,2015,"['CCC411', 'CCC604', 'CCC302']","['A-', 'B-', 'A-']",['CCC704'],['B'],"['CCC410', 'CCC223', 'CCC314']","['A', 'B', 'A']","['CCC109', 'CCC615']","['C', 'B']","['CCC228', 'CCC805']","['A-', 'B']",['CCC331'],['B'],,,,
406,School of Engineering,ECE,2015,"['CCC704', 'CCC402']","['B-', 'A-']","['CCC412', 'CCC103']","['A-', 'C']","['CCC817', 'CCC613', 'CCC112', 'CCC512']","['B', 'B', 'B', 'C']",['CCC114'],['A'],['CCC625'],['A-'],"['CCC502', 'CCC516']","['A-', 'A-']",,,,
407,School of Engineering,CED,2015,"['CCC602', 'CCC302']","['C', 'B']",['CCC704'],['B'],"['CCC407', 'CCC801', 'CCC805']","['C-', 'D', 'F']","['CCC402', 'CCC621', 'CCC402']","['C', 'B', 'F']",,,,,,,,
408,School of Engineering,EED,2015,['CCC704'],['B-'],"['CCC801', 'CCC302', 'CCC402']","['A', 'A-', 'B']","['CCC817', 'CCC323']","['B-', 'A-']","['CCC611', 'CCC414', 'CCC319']","['B', 'A-', 'B']","['CCC624', 'CCC515']","['A-', 'A']",['CCC510'],['A-'],,,,
409,School of Natural Sciences,MAT,2015,['CCC510'],['A-'],"['CCC704', 'CCC302']","['B-', 'A-']","['CCC319', 'CCC414']","['B', 'B']","['CCC103', 'CCC805']","['B', 'B']","['CCC327', 'CCC821']","['A', 'B']",['CCC331'],['B'],,,,
410,School of Engineering,MED,2015,"['CCC302', 'CCC801']","['A-', 'A-']",['CCC704'],['A-'],"['CCC319', 'CCC103', 'CCC512']","['A', 'A', 'B-']","['CCC510', 'CCC323', 'CCC602', 'CCC214']","['A', 'B-', 'A-', 'C']",['CCC402'],['C'],"['CCC411', 'CCC805']","['A-', 'B']",,,,
411,School of Engineering,ECE,2015,['CCC704'],['A'],"['CCC402', 'CCC302', 'CCC813']","['C', 'A-', 'B']","['CCC512', 'CCC323', 'CCC805']","['B', 'A-', 'B']","['CCC319', 'CCC621']","['B', 'A-']",,,,,,,,
412,School of Engineering,ECE,2015,['CCC704'],['B-'],['CCC510'],['B'],"['CCC617', 'CCC805', 'CCC101']","['A-', 'A', 'A']","['CCC820', 'CCC611']","['A-', 'A']","['CCC114', 'CCC515']","['A', 'A']",['CCC103'],['B'],,,,
413,School of Engineering,ECE,2015,['CCC704'],['C'],"['CCC402', 'CCC218']","['B-', 'D']","['CCC801', 'CCC414']","['B', 'A-']","['CCC620', 'CCC819']","['C-', 'B']","['CCC611', 'CCC114']","['B', 'B-']",['CCC602'],['B-'],,,,
414,School of Engineering,MED,2015,"['CCC801', 'CCC302']","['B', 'B']",['CCC704'],['B-'],"['CCC614', 'CCC402']","['C-', 'B']","['CCC319', 'CCC103', 'CCC113']","['B-', 'B-', 'B']","['CCC411', 'CCC416']","['A-', 'B']",['CCC602'],['B'],,,,
415,School of Engineering,MED,2015,"['CCC302', 'CCC801']","['B', 'A']",['CCC704'],['B-'],"['CCC402', 'CCC817', 'CCC110']","['B-', 'A-', 'A-']","['CCC214', 'CCC805']","['B', 'B']","['CCC114', 'CCC611']","['B-', 'B-']","['CCC103', 'CCC510']","['F', 'B']",,,,
416,School of Engineering,CSD,2015,['CCC510'],['A'],"['CCC407', 'CCC704']","['D', 'A']",['CCC319'],['C'],"['CCC618', 'CCC414']","['F', 'A-']","['CCC402', 'CCC626']","['B', 'B-']","['CCC227', 'CCC629', 'CCC801', 'CCC821']","['B', 'A-', 'B', 'B-']",,,,
417,School of Engineering,CSD,2015,"['CCC510', 'CCC302']","['A-', 'B']",['CCC704'],['B-'],"['CCC323', 'CCC101', 'CCC801']","['A-', 'A-', 'A']","['CCC602', 'CCC402', 'CCC114', 'CCC623']","['C', 'B', 'C', 'A-']",,,,,,,,
418,School of Engineering,CED,2015,"['CCC302', 'CCC216', 'CCC704']","['A-', 'B-', 'B-']","['CCC820', 'CCC609']","['D', 'A-']","['CCC822', 'CCC402']","['B-', 'A-']",['CCC229'],['D'],,,,,,,,
419,School of Engineering,ECE,2015,['CCC704'],['C'],"['CCC410', 'CCC402']","['B-', 'C-']","['CCC602', 'CCC319', 'CCC221']","['B', 'A', 'B']","['CCC510', 'CCC323', 'CCC103']","['A-', 'B', 'B']",,,,,,,,
420,School of Engineering,EED,2015,['CCC704'],['B-'],"['CCC218', 'CCC402', 'CCC312']","['B', 'C-', 'A']","['CCC322', 'CCC407']","['A', 'A-']","['CCC113', 'CCC323', 'CCC805']","['A', 'B', 'A-']",['CCC227'],['A'],"['CCC103', 'CCC510']","['A', 'A-']",,,,
421,School of Engineering,MED,2015,"['CCC801', 'CCC302']","['B', 'A-']","['CCC704', 'CCC407']","['B', 'B-']","['CCC224', 'CCC412']","['B', 'A']","['CCC109', 'CCC614', 'CCC602']","['B-', 'B', 'A']",['CCC114'],['A-'],['CCC227'],['B'],,,,
422,School of Humanities & Soc Sci,ECO,2015,"['CCC801', 'CCC302', 'CCC402', 'CCC103']","['D', 'B', 'A-', 'B']","['CCC704', 'CCC217', 'CCC814']","['C-', 'B', 'C']","['CCC805', 'CCC114', 'CCC319', 'CCC329']","['C-', 'B', 'B', 'A-']",['CCC630'],['B'],,,,,,,,
423,School of Engineering,CED,2015,"['CCC402', 'CCC302']","['C', 'A-']",['CCC704'],['B-'],"['CCC319', 'CCC103', 'CCC323']","['B', 'B', 'B-']","['CCC609', 'CCC225']","['A-', 'B']",,,,,,,,
424,School of Engineering,MED,2015,"['CCC302', 'CCC412']","['A', 'B-']",['CCC704'],['B-'],"['CCC323', 'CCC319']","['A-', 'A-']","['CCC621', 'CCC402', 'CCC402']","['A-', 'C', 'F']","['CCC613', 'CCC103']","['B-', 'C']","['CCC629', 'CCC416']","['A-', 'B']",,,,
425,School of Engineering,MED,2015,"['CCC302', 'CCC412']","['A-', 'B-']","['CCC805', 'CCC704']","['A', 'B-']","['CCC110', 'CCC103', 'CCC512']","['A-', 'A-', 'C']",['CCC621'],['B-'],"['CCC114', 'CCC821']","['C', 'C']","['CCC402', 'CCC319', 'CCC630']","['B', 'C', 'A-']",,,,
426,School of Engineering,ECE,2015,['CCC704'],['C'],"['CCC816', 'CCC402']","['A-', 'C-']","['CCC805', 'CCC215']","['A', 'B']","['CCC226', 'CCC319']","['B', 'A-']",['CCC704'],['A-'],"['CCC411', 'CCC103', 'CCC602']","['B', 'A-', 'B-']",,,,
427,School of Engineering,CSD,2015,"['CCC510', 'CCC302']","['F', 'B']",['CCC704'],['A-'],"['CCC801', 'CCC617', 'CCC101', 'CCC323']","['B', 'A-', 'A', 'A-']","['CCC114', 'CCC402', 'CCC623', 'CCC602']","['A-', 'A-', 'B-', 'A-']","['CCC412', 'CCC413']","['B', 'A-']","['CCC629', 'CCC414']","['A-', 'B']",,,,
428,School of Humanities & Soc Sci,ENG,2015,['CCC510'],['A-'],"['CCC412', 'CCC704']","['B-', 'B-']","['CCC314', 'CCC215']","['A-', 'B']","['CCC611', 'CCC319']","['A', 'B']","['CCC114', 'CCC411']","['A', 'B-']",['CCC331'],['B'],,,,
429,School of Engineering,ECE,2015,['CCC704'],['B-'],"['CCC402', 'CCC801']","['C', 'A-']","['CCC617', 'CCC412']","['B', 'B']","['CCC319', 'CCC805']","['A-', 'B']","['CCC512', 'CCC626']","['A-', 'B']","['CCC416', 'CCC629']","['B', 'B']",,,,
430,School of Engineering,EED,2015,['CCC704'],['B'],"['CCC402', 'CCC413', 'CCC302']","['A', 'A-', 'A']",['CCC611'],['A-'],"['CCC319', 'CCC109', 'CCC323']","['A', 'A-', 'B']","['CCC103', 'CCC329']","['B', 'B']",['CCC510'],['A-'],,,,
431,School of Natural Sciences,CHY,2015,['CCC510'],['C-'],['CCC704'],['B'],"['CCC312', 'CCC402']","['A', 'B']","['CCC226', 'CCC411']","['B', 'A']","['CCC319', 'CCC103']","['B', 'A-']","['CCC805', 'CCC801']","['B', 'A-']",,,,
432,School of Engineering,ECE,2015,"['CCC412', 'CCC704']","['B', 'B']","['CCC402', 'CCC302']","['C-', 'B']","['CCC319', 'CCC801']","['A-', 'B']","['CCC612', 'CCC323', 'CCC622']","['A', 'C', 'A']","['CCC103', 'CCC626']","['B-', 'B-']",,,,,,
433,School of Natural Sciences,BIO,2015,['CCC704'],['B-'],"['CCC410', 'CCC222']","['B-', 'B-']","['CCC609', 'CCC801']","['A-', 'B']",['CCC416'],['A-'],"['CCC512', 'CCC103']","['A-', 'A-']",,,,,,
434,School of Engineering,EED,2015,['CCC704'],['B-'],"['CCC613', 'CCC816', 'CCC412', 'CCC618', 'CCC402']","['A-', 'A-', 'C', 'D', 'B-']","['CCC624', 'CCC801']","['A-', 'B']","['CCC416', 'CCC805', 'CCC103', 'CCC319']","['A-', 'A-', 'A-', 'A-']",,,,,,,,
435,School of Humanities & Soc Sci,ECO,2015,['CCC510'],['A-'],['CCC704'],['B'],"['CCC512', 'CCC407']","['C', 'A-']","['CCC818', 'CCC319']","['A', 'A']","['CCC821', 'CCC805']","['B', 'A']","['CCC229', 'CCC629']","['A', 'A-']",,,,
436,School of Engineering,CSD,2015,['CCC510'],['A-'],"['CCC704', 'CCC608', 'CCC815']","['B-', 'B', 'B-']","['CCC817', 'CCC402', 'CCC611']","['B-', 'A-', 'A']","['CCC206', 'CCC414']","['A-', 'A']",,,,,,,,
437,School of Engineering,MED,2015,"['CCC302', 'CCC412', 'CCC801', 'CCC402']","['A-', 'C-', 'D', 'A']","['CCC512', 'CCC704']","['B-', 'B']",,,,,,,,,,,,
438,School of Natural Sciences,PHY,2015,['CCC510'],['B-'],"['CCC704', 'CCC302']","['C', 'B']","['CCC414', 'CCC214']","['A', 'D']","['CCC622', 'CCC319', 'CCC805']","['B', 'C', 'D']",,,,,,,,
439,School of Engineering,CHD,2015,['CCC510'],['B'],['CCC704'],['A-'],"['CCC412', 'CCC817', 'CCC323']","['C', 'B', 'B']","['CCC622', 'CCC805']","['A', 'B-']","['CCC627', 'CCC103']","['A-', 'B']","['CCC516', 'CCC502']","['A-', 'A-']",,,,
440,School of Engineering,ECE,2015,"['CCC302', 'CCC704']","['A', 'C']","['CCC402', 'CCC410']","['C-', 'B']","['CCC512', 'CCC801']","['C-', 'B']","['CCC510', 'CCC602', 'CCC323', 'CCC103']","['A', 'A-', 'B-', 'C']","['CCC624', 'CCC329']","['A-', 'A']",['CCC805'],['A'],,,,
441,School of Natural Sciences,PHY,2015,['CCC510'],['B-'],['CCC704'],['B'],"['CCC801', 'CCC101']","['A', 'A']","['CCC403', 'CCC113', 'CCC312']","['A-', 'A', 'A-']",['CCC626'],['A'],"['CCC319', 'CCC330']","['C', 'A']",,,,
442,School of Engineering,CSD,2015,"['CCC302', 'CCC510']","['B', 'A-']",['CCC704'],['B-'],"['CCC311', 'CCC101', 'CCC617']","['A', 'A', 'A']","['CCC414', 'CCC818']","['A', 'A-']","['CCC822', 'CCC413']","['A-', 'B']",['CCC229'],['B'],,,,
443,School of Natural Sciences,PHY,2015,['CCC510'],['A-'],['CCC704'],['B'],"['CCC402', 'CCC801']","['B', 'B-']","['CCC820', 'CCC214']","['B-', 'B-']","['CCC227', 'CCC327']","['B', 'A-']","['CCC620', 'CCC414']","['C-', 'A-']",,,,
444,School of Humanities & Soc Sci,ECO,2015,['CCC510'],['F'],['CCC704'],['A-'],"['CCC617', 'CCC805']","['A-', 'C']","['CCC226', 'CCC114']","['C', 'A-']","['CCC319', 'CCC402']","['D', 'B-']","['CCC502', 'CCC630']","['B-', 'B']",,,,
445,School of Engineering,MED,2015,"['CCC412', 'CCC302']","['C-', 'A']",['CCC704'],['B-'],"['CCC323', 'CCC215', 'CCC402']","['A-', 'C', 'A']","['CCC621', 'CCC629', 'CCC510', 'CCC103']","['B', 'B', 'A', 'A-']",,,,,,,,
446,School of Engineering,MED,2015,"['CCC302', 'CCC412']","['A-', 'C-']",['CCC704'],['B-'],"['CCC402', 'CCC801']","['A', 'B']","['CCC325', 'CCC414', 'CCC214', 'CCC805']","['B', 'A-', 'B-', 'B']",['CCC613'],['A-'],"['CCC602', 'CCC103']","['B', 'B']",,,,
447,School of Engineering,CED,2015,"['CCC801', 'CCC302', 'CCC319', 'CCC413']","['B', 'B', 'B', 'B']",['CCC704'],['A'],"['CCC617', 'CCC402', 'CCC613']","['B', 'B', 'C']","['CCC805', 'CCC820']","['A', 'B-']",['CCC510'],['A'],['CCC103'],['A-'],,,,
448,School of Natural Sciences,PHY,2015,['CCC510'],['F'],"['CCC815', 'CCC704']","['D', 'B-']",,,,,,,,,,,,
449,School of Humanities & Soc Sci,ENG,2015,['CCC510'],['A-'],"['CCC704', 'CCC326', 'CCC225']","['C', 'C-', 'B']","['CCC710', 'CCC402']","['F', 'B-']","['CCC711', 'CCC319']","['A-', 'A-']",,,,,,,,
450,School of Humanities & Soc Sci,ECO,2015,"['CCC319', 'CCC302']","['A-', 'A']","['CCC510', 'CCC704']","['A', 'C']","['CCC801', 'CCC402', 'CCC817']","['B', 'B', 'C-']","['CCC103', 'CCC805', 'CCC628', 'CCC630']","['B-', 'B-', 'B-', 'A']",,,,,,,,
451,School of Engineering,MED,2015,"['CCC302', 'CCC319']","['A-', 'B']","['CCC704', 'CCC510']","['B', 'A-']","['CCC402', 'CCC805']","['A', 'B-']","['CCC810', 'CCC623']","['B-', 'A-']",,,,,,,,
452,School of Engineering,ECE,2015,['CCC704'],['C'],"['CCC302', 'CCC413']","['A-', 'A-']","['CCC322', 'CCC801']","['B', 'C']","['CCC323', 'CCC113', 'CCC611']","['A-', 'B', 'A-']",['CCC407'],['B'],"['CCC502', 'CCC516']","['B', 'B']",,,,
453,School of Engineering,MED,2015,"['CCC412', 'CCC302', 'CCC402', 'CCC323']","['B-', 'B', 'B', 'B']","['CCC319', 'CCC704']","['B', 'B']","['CCC103', 'CCC411', 'CCC329']","['C', 'A-', 'A-']","['CCC805', 'CCC602']","['A', 'B']",,,,,,,,
454,School of Engineering,ECE,2015,['CCC704'],['B'],"['CCC816', 'CCC302', 'CCC411']","['B', 'A-', 'A']","['CCC617', 'CCC402']","['A', 'A']","['CCC801', 'CCC818']","['A-', 'A']",['CCC515'],['A'],['CCC805'],['A'],,,,
455,School of Natural Sciences,PHY,2015,['CCC510'],['B-'],['CCC704'],['B'],"['CCC402', 'CCC614']","['A-', 'B']","['CCC226', 'CCC319']","['C', 'B-']","['CCC821', 'CCC417']","['A', 'A-']",['CCC602'],['A'],,,,
456,School of Engineering,CSD,2015,"['CCC302', 'CCC704']","['A-', 'B-']","['CCC413', 'CCC402']","['A-', 'A']","['CCC801', 'CCC319']","['B-', 'B']","['CCC103', 'CCC609']","['A', 'B']",,,,,,,,
457,School of Engineering,EED,2015,['CCC704'],['B-'],"['CCC801', 'CCC402', 'CCC412']","['A', 'B', 'B-']","['CCC323', 'CCC817', 'CCC805']","['A-', 'C-', 'B']","['CCC414', 'CCC611', 'CCC103']","['A-', 'A-', 'B']","['CCC624', 'CCC515']","['A-', 'A']",['CCC510'],['A-'],,,,
458,School of Engineering,MED,2015,"['CCC302', 'CCC412', 'CCC602', 'CCC222', 'CCC611']","['B', 'C-', 'B', 'D', 'C']","['CCC614', 'CCC704', 'CCC414']","['F', 'B', 'A-']",['CCC114'],['B-'],"['CCC319', 'CCC103']","['B-', 'B']",,,,,,,,
459,School of Engineering,CSD,2015,['CCC510'],['A-'],"['CCC412', 'CCC704', 'CCC302']","['A', 'A-', 'A']","['CCC222', 'CCC402']","['C-', 'A']","['CCC801', 'CCC319', 'CCC311']","['B-', 'A-', 'A']",,,,,,,,
460,School of Natural Sciences,PHY,2015,['CCC510'],['C'],['CCC704'],['B'],"['CCC617', 'CCC402']","['A', 'A']",['CCC801'],['B'],"['CCC821', 'CCC412']","['B', 'A']","['CCC805', 'CCC227']","['A-', 'B-']",,,,
461,School of Natural Sciences,MAT,2015,['CCC510'],['A-'],"['CCC704', 'CCC402', 'CCC615']","['B-', 'C-', 'F']","['CCC416', 'CCC512']","['W', 'W']","['CCC302', 'CCC502', 'CCC516', 'CCC512']","['A-', 'B', 'A-', 'B-']",,,,,,,,
462,School of Humanities & Soc Sci,ECO,2015,['CCC510'],['B-'],['CCC704'],['B-'],"['CCC412', 'CCC414']","['A', 'B-']","['CCC622', 'CCC805']","['A', 'B']","['CCC114', 'CCC402']","['B-', 'B']","['CCC615', 'CCC229']","['C', 'A-']",,,,
463,School of Engineering,EED,2015,"['CCC704', 'CCC512']","['B-', 'B-']","['CCC621', 'CCC402', 'CCC409']","['C', 'F', 'A-']",,,,,,,,,,,,
464,School of Engineering,CSD,2015,['CCC510'],['B'],"['CCC302', 'CCC704', 'CCC814']","['A-', 'B', 'B-']","['CCC614', 'CCC323', 'CCC221']","['B', 'A-', 'B-']","['CCC621', 'CCC606', 'CCC630']","['A-', 'A-', 'B']",,,,,,,,
465,School of Humanities & Soc Sci,ECO,2015,['CCC510'],['A'],"['CCC815', 'CCC704', 'CCC805', 'CCC630', 'CCC629', 'CCC402']","['A-', 'A-', 'A', 'A-', 'A-', 'A-']",,,,,,,,,,,,
466,School of Engineering,EED,2015,['CCC704'],['C'],"['CCC412', 'CCC402']","['C', 'B-']","['CCC214', 'CCC614']","['W', 'B']","['CCC810', 'CCC819', 'CCC512']","['B-', 'B', 'B']",,,,,,,,
467,School of Engineering,MED,2015,"['CCC412', 'CCC302']","['C', 'A-']","['CCC218', 'CCC312', 'CCC704', 'CCC112']","['F', 'B-', 'B', 'D']","['CCC402', 'CCC817']","['B', 'B']","['CCC103', 'CCC319', 'CCC214']","['B', 'B', 'C']","['CCC515', 'CCC411', 'CCC329']","['A', 'B', 'B-']","['CCC805', 'CCC801']","['A-', 'A-']",,,,
468,School of Engineering,ECE,2015,['CCC704'],['B'],"['CCC402', 'CCC312']","['B-', 'A']",['CCC617'],['A-'],"['CCC311', 'CCC323', 'CCC510']","['A', 'B', 'A']",['CCC821'],['B-'],,,,,,
469,School of Natural Sciences,BIO,2015,['CCC704'],['B'],"['CCC322', 'CCC222', 'CCC402', 'CCC602']","['A-', 'C', 'A', 'A']","['CCC114', 'CCC409']","['A-', 'A']",['CCC417'],['B-'],"['CCC711', 'CCC805']","['C', 'B-']",,,,,,
470,School of Engineering,CSD,2015,"['CCC412', 'CCC510']","['B-', 'A']","['CCC302', 'CCC704']","['A', 'A']",['CCC402'],['A'],"['CCC319', 'CCC103']","['A', 'A-']","['CCC821', 'CCC329']","['A-', 'A']","['CCC414', 'CCC229', 'CCC416']","['A', 'B', 'A-']",,,,
471,School of Humanities & Soc Sci,ENG,2015,['CCC510'],['B-'],['CCC704'],['C'],"['CCC407', 'CCC302']","['B-', 'A']","['CCC325', 'CCC217']","['B-', 'B']",['CCC402'],['B-'],"['CCC103', 'CCC629']","['A-', 'B']",,,,
