,School,Major,Batch,Sem1_courses,Sem1_grades,Sem2_courses,Sem2_grades,Sem3_courses,Sem3_grades,Sem4_courses,Sem4_grades,Sem5_courses,Sem5_grades,Sem6_courses,Sem6_grades,Sem7_courses,Sem7_grades,Sem8_courses,Sem8_grades
236,School of Engineering,MED,2015,"['MAT201', 'CCC801', 'CCC302']","['B-', 'A', 'B']","['PHY102', 'CCC704']","['B-', 'B-']","['CCC512', 'CCC221', 'EED206']","['B-', 'A', 'A-']","['CCC810', 'EED301', 'CCC225', 'CCC113']","['A', 'F', 'A-', 'A-']","['CCC330', 'IRG206']","['A', 'B']","['CCC823', 'IRG203']","['C-', 'C-']",,,,
237,School of Engineering,EED,2015,['CCC704'],['A-'],"['CCC413', 'CCC402']","['A', 'B-']","['CCC512', 'CCC801']","['B-', 'A-']","['CCC319', 'CCC618', 'IRG101']","['A', 'D', 'B-']","['CCC411', 'CCC327', 'IRG206']","['A-', 'A-', 'B']","['MAT160', 'CCC229', 'IRG203']","['C', 'B', 'C']",,,,
238,School of Engineering,CSD,2015,['CCC510'],['A-'],"['CCC704', 'CCC412', 'CCC302']","['A', 'B', 'A-']","['ECO101', 'CCC222', 'CCC402']","['B', 'B-', 'A-']","['ECO102', 'CCC814']","['A', 'B-']","['MAT160', 'ECO203', 'CCC227', 'CCC327', 'ECO301']","['B', 'A', 'A-', 'A', 'B']",['ECO221'],['A'],,,,
239,School of Engineering,CSD,2015,['CCC510'],['A'],['CCC704'],['B'],"['CCC407', 'CCC402']","['C', 'B']","['CCC814', 'CCC411', 'CCC618', 'ENG109']","['B-', 'B-', 'D', 'A-']","['BDA655', 'MAT442', 'IRG208', 'CCC613', 'CCC103']","['A', 'B-', 'B', 'A-', 'B']","['MEC102', 'MAT160']","['A', 'B-']",,,,
240,School of Engineering,MED,2015,"['CCC302', 'CCC412', 'MAT201']","['A-', 'D', 'B-']","['CCC704', 'PHY102']","['B', 'D']","['CCC101', 'CCC221', 'CCC319', 'DES101']","['A-', 'B', 'A', 'A-']","['CCC323', 'CCC103', 'DES111']","['B', 'B-', 'A-']","['CCC801', 'DES131']","['A-', 'A']","['CCC510', 'DES121', 'CCC805']","['A', 'A', 'B']",,,,
241,School of Natural Sciences,MAT,2015,"['CCC510', 'CCC302']","['A', 'A']","['STM203', 'CCC704', 'STM101']","['B-', 'B', 'B-']","['CCC801', 'CCC402']","['B', 'A']","['CCC805', 'CCC621', 'COM193']","['A-', 'A-', 'A-']","['CCC103', 'ECO101', 'CED405', 'CCC411']","['A-', 'C-', 'B', 'B']","['ECO102', 'CCC319']","['A-', 'B-']",,,,
242,School of Engineering,MED,2015,"['MAT201', 'CCC302', 'CCC801']","['B', 'B', 'B']","['CCC407', 'PHY102', 'CCC704']","['A', 'A-', 'B']","['CCC805', 'CCC402', 'OHM103']","['A', 'A', 'A']","['MAT430', 'CCC510', 'CCC323']","['A-', 'A', 'A-']","['CCC613', 'CCC114', 'OHM401']","['A', 'B-', 'A-']","['CCC630', 'CCC416', 'ECO101', 'OHM403']","['A', 'A', 'B', 'A']",,,,
243,School of Engineering,CSD,2015,"['CCC704', 'EED102']","['B', 'A-']","['CCC801', 'CCC412']","['A', 'B']","['CCC402', 'MAT260', 'CCC602']","['A', 'A-', 'A']","['MAT442', 'CCC805', 'CCC622']","['C', 'A', 'A']","['MAT386', 'CCC515', 'BDA655']","['A', 'B-', 'A']","['CCC319', 'MAT434']","['A-', 'A']",,,,
244,School of Engineering,CSD,2015,['CCC510'],['A-'],"['CCC302', 'CCC704', 'CCC312']","['A', 'A-', 'B']","['CCC614', 'CCC801', 'MAT260']","['B-', 'A-', 'B']","['MAT442', 'CCC622', 'BDA650', 'CCC820']","['B', 'A', 'B', 'A']","['MAT386', 'BDA655', 'CCC416', 'MAT280', 'CCC821']","['A', 'A-', 'A-', 'A-', 'A-']","['CCC629', 'CCC805']","['A-', 'A']",,,,
245,School of Engineering,MED,2015,"['CCC412', 'CCC302', 'MAT201']","['C', 'B', 'B']","['PHY102', 'CCC704']","['A-', 'B']","['CCC407', 'CSD201', 'CCC614']","['D', 'B', 'B']","['CCC602', 'CCC226', 'MAT430']","['B', 'D', 'A-']","['CCC402', 'PHY207', 'CCC329']","['B', 'B', 'B']","['EED203', 'CCC510']","['B-', 'A']",,,,
246,School of Engineering,CED,2015,"['CCC319', 'CCC302']","['B', 'A-']","['CCC815', 'CCC704']","['B', 'B']","['CCC221', 'ECO101']","['B-', 'C']","['ECO102', 'CCC621']","['A-', 'B']","['ECO301', 'CCC402', 'CCC710', 'ECO354']","['C', 'A-', 'B', 'B-']",,,,,,
247,School of Natural Sciences,BIO,2015,['CCC704'],['B-'],"['CCC323', 'CCC103', 'CCC319', 'CHY211', 'CCC402']","['A-', 'B', 'A-', 'B-', 'B']","['CCC411', 'CHY213', 'CCC226', 'CCC414']","['A-', 'B', 'D', 'B']","['CCC329', 'CCC417', 'CHY221', 'CCC101']","['B-', 'B', 'A-', 'A-']","['CCC516', 'CHY352', 'CCC416', 'CCC602']","['B', 'B', 'B', 'B']",,,,,,
248,School of Engineering,MED,2015,"['MAT201', 'CCC412', 'CCC302']","['C-', 'C-', 'F']","['CCC704', 'PHY102']","['B-', 'C-']","['DES101', 'CCC805', 'CCC402']","['B', 'C-', 'B']","['DES111', 'CCC319', 'CCC622']","['B-', 'A', 'F']",['DES131'],['B'],"['CCC711', 'CCC103', 'DES121']","['B', 'B-', 'B']",,,,
249,School of Humanities & Soc Sci,ENG,2015,['CCC510'],['B'],"['CCC704', 'HIS102']","['C-', 'B-']",['CCC327'],['B'],"['SOC303', 'CCC103', 'CCC224', 'HIS206']","['F', 'F', 'F', 'F']",,,,,,,,
250,School of Engineering,CSD,2015,['CCC510'],['B'],"['CCC302', 'CCC704', 'CCC312']","['A', 'B', 'A']","['ECO101', 'CCC402']","['C', 'B']","['CCC805', 'MAT430', 'CCC311', 'CCC103']","['A-', 'B', 'A', 'A-']","['ECO203', 'MAT386', 'CCC411']","['A-', 'A-', 'A']","['CCC629', 'OHM401', 'CCC602']","['B', 'A-', 'A-']",,,,
251,School of Engineering,MED,2015,"['MAT201', 'CCC302', 'CCC801']","['B-', 'A-', 'A-']","['CCC704', 'PHY102']","['B', 'B-']","['ECO101', 'CCC101', 'CCC412']","['C', 'B', 'A']","['CCC114', 'ECO102', 'CCC623', 'CCC402', 'OHM203']","['A-', 'B', 'B', 'A-', 'A-']","['CCC329', 'ECO301', 'CCC103']","['A-', 'C', 'A']","['CCC115', 'CCC805', 'ECO221']","['A', 'A-', 'B']",,,,
252,School of Humanities & Soc Sci,SOC,2015,['CCC510'],['A-'],"['CCC218', 'CCC302', 'ART101', 'CCC704', 'HIS202']","['F', 'A-', 'A', 'B-', 'B-']","['OHM103', 'CCC410', 'CCC222']","['B', 'A', 'C']","['CCC615', 'CSD101', 'CCC225']","['B-', 'C', 'B']","['CCC228', 'IRG208', 'IRG206', 'CCC327']","['A', 'B', 'B', 'A-']",['HIS209'],['B'],,,,
253,School of Engineering,CSD,2015,['CCC510'],['B'],['CCC704'],['B'],"['ECO101', 'CCC319', 'CCC402']","['B', 'A-', 'A-']","['CCC805', 'MAT430', 'CCC103', 'CCC614']","['A', 'B', 'B', 'B-']","['MAT386', 'CCC411', 'CED206']","['A-', 'A-', 'B']","['OHM401', 'CCC801', 'CCC416']","['B', 'A', 'B']",,,,
254,School of Engineering,CSD,2015,['CCC510'],['B'],"['CCC704', 'CCC302']","['A', 'A']","['CCC602', 'CCC402', 'ECO101']","['A-', 'B-', 'C']","['CCC103', 'CCC319']","['B', 'A-']","['PHY207', 'CCC613', 'CCC626', 'CED206']","['B', 'A', 'A-', 'B']","['MED210', 'CCC629', 'CCC805', 'CCC823']","['B-', 'B-', 'A-', 'C']",,,,
255,School of Engineering,MED,2015,"['CCC412', 'MAT201', 'CCC302']","['B-', 'C', 'A']","['CCC704', 'PHY102']","['C', 'C']","['CCC805', 'CCC402']","['A-', 'C']","['CCC103', 'CCC319', 'OHM203', 'COM193', 'CCC323', 'CCC602']","['B', 'B', 'B', 'A-', 'A-', 'A-']","['CCC821', 'CCC114', 'COM199']","['B', 'B-', 'A-']","['CCC411', 'CCC630', 'COM196']","['C', 'A-', 'A-']",,,,
256,School of Engineering,ECE,2015,['CCC704'],['B'],"['CCC402', 'CCC801', 'CCC302']","['A-', 'A-', 'A-']","['CCC407', 'CCC412']","['A-', 'B-']","['CCC622', 'SOC103', 'CCC618']","['B-', 'A-', 'C']","['CCC611', 'CED206', 'CCC515', 'CCC624']","['A', 'B-', 'B-', 'B']","['OHM401', 'CCC805', 'ECO101', 'CCC414', 'CCC602']","['C-', 'B-', 'B-', 'A', 'A-']",,,,
257,School of Humanities & Soc Sci,ENG,2015,['CCC510'],['A'],['CCC704'],['B'],"['COM198', 'CCC319', 'CCC314', 'COM199']","['A-', 'C-', 'A-', 'A']","['ADP100', 'COM197', 'CCC611', 'CCC217', 'CCC402', 'CCC805', 'COM196']","['B', 'A', 'A-', 'A', 'A', 'B', 'A']",,,,,,,,
258,School of Natural Sciences,PHY,2015,['CCC510'],['A-'],"['ART101', 'CCC218', 'CCC704']","['A', 'A', 'B-']","['CCC223', 'CCC319', 'SOC114', 'CCC402', 'MAT260']","['B-', 'B-', 'A', 'A', 'B']","['CCC609', 'CCC225', 'MAT430']","['A-', 'A-', 'B-']","['CCC227', 'CCC822']","['A', 'A']","['MAT434', 'MAT284']","['A', 'B']",,,,
259,School of Engineering,CHD,2015,['CCC510'],['A-'],"['CCC608', 'CCC815', 'CCC704']","['C-', 'B', 'A-']","['CCC817', 'CCC214']","['B-', 'B']","['IRG101', 'CCC226', 'BIO307']","['B', 'C', 'B']","['CCC418', 'CCC114', 'ECO101', 'CCC411', 'CED206']","['B', 'B', 'C-', 'B', 'B']","['CCC229', 'CCC805']","['B-', 'C-']",,,,
260,School of Humanities & Soc Sci,ECO,2015,['CCC510'],['A-'],"['CCC412', 'MAT102', 'CCC302', 'CCC704']","['C', 'B-', 'A-', 'B-']","['CCC101', 'MAT390', 'CCC402']","['B', 'B', 'A']","['CCC319', 'MAT386', 'MAT110']","['B', 'A-', 'B']","['MAT388', 'CCC801', 'MAT280']","['C', 'B-', 'B-']",['CCC103'],['B'],,,,
261,School of Engineering,EED,2015,"['CCC412', 'CCC801', 'CCC302']","['B', 'B', 'A-']","['CCC704', 'HIS214']","['A', 'A-']","['CCC214', 'CCC617', 'CCC323']","['B', 'A', 'A-']","['CCC622', 'CCC411', 'HIS104', 'CCC618']","['B', 'B', 'A', 'B-']","['CCC515', 'CCC103']","['A', 'C']","['CCC602', 'HIS206']","['A-', 'A']",,,,
262,School of Engineering,ECE,2015,"['CCC412', 'CCC704']","['C', 'B']","['CCC402', 'CCC302']","['B-', 'B']","['CSD207', 'CCC801', 'CCC512']","['B-', 'B', 'B']","['CCC622', 'CCC103', 'CCC323']","['A', 'B', 'A-']","['MKT202', 'CCC626']","['A-', 'B-']","['MKT401', 'CCC319', 'OHM401', 'CCC805']","['A-', 'C', 'B', 'A-']",,,,
263,School of Engineering,EED,2015,['CCC704'],['B-'],"['CCC816', 'CCC801', 'CCC302']","['A', 'B', 'A-']","['CCC805', 'CCC402']","['A-', 'A']","['CCC818', 'ISM101', 'CCC618']","['D', 'B-', 'F']","['CCC103', 'FAC203', 'OHM401']","['A', 'B-', 'B-']","['MGT201', 'MGT102', 'CCC319', 'MEC102']","['C', 'B-', 'A-', 'B']",,,,
264,School of Engineering,ECE,2015,['CCC704'],['B-'],"['CCC302', 'CCC402', 'CCC816']","['B', 'A-', 'A']","['CCC323', 'CCC103', 'CCC817']","['A-', 'C', 'A']","['CCC621', 'CCC113', 'CCC805']","['B-', 'B', 'A-']","['ECO101', 'CCC613', 'MKT202']","['C', 'A-', 'A']","['ADP100', 'COM199', 'CCC319', 'CCC103', 'CCC602']","['A-', 'B', 'A', 'A', 'B']",,,,
265,School of Engineering,ECE,2015,"['CCC302', 'CCC704']","['B', 'C-']","['CCC411', 'CCC801', 'CCC510']","['B', 'B', 'C']","['CCC103', 'CCC515', 'OHM401']","['B-', 'B', 'B-']","['CCC319', 'CED308', 'CCC602']","['B', 'B-', 'C-']",,,,,,,,
266,School of Engineering,CSD,2015,['CCC510'],['B-'],"['CCC704', 'CCC412']","['A', 'A-']","['CCC323', 'ECO101', 'CCC402', 'CCC614']","['A-', 'B-', 'A-', 'A-']","['CCC510', 'ECO102', 'OHM203']","['A', 'A-', 'A-']","['ECO301', 'ECO203', 'CCC411']","['A-', 'A-', 'A']","['ECO221', 'CCC602', 'CCC805']","['A', 'A-', 'B']",,,,
267,School of Engineering,MED,2015,"['CCC412', 'MAT201', 'CCC302']","['C', 'C', 'B']","['PHY102', 'CCC704']","['D', 'C']","['CCC602', 'CCC323']","['B-', 'A-']","['CCC206', 'CED308']","['C-', 'C']","['CCC402', 'CCC626', 'PHY207', 'CCC822']","['C', 'D', 'B-', 'B']","['CCC403', 'MAT283']","['D', 'D']",,,,
268,School of Engineering,MED,2015,"['MAT201', 'CCC302', 'CCC801']","['C-', 'A-', 'C']",['PHY102'],['B'],"['CCC402', 'STM302', 'CCC805']","['B-', 'A-', 'C']","['HIS104', 'CCC414', 'CCC704', 'CCC512']","['A-', 'A-', 'B', 'C']","['CCC613', 'CCC114', 'HIS201']","['A-', 'C', 'A-']","['ECO101', 'CCC510', 'CCC602', 'CCC103']","['B-', 'A-', 'A-', 'B']",,,,
269,School of Engineering,CSD,2015,"['CCC302', 'CCC510']","['A-', 'A-']","['CCC319', 'CCC704', 'CCC409']","['B', 'B', 'B-']","['CCC402', 'ECO101', 'CCC801']","['A-', 'B-', 'B-']","['CCC621', 'ECO102', 'CCC805']","['A', 'A-', 'A-']","['ECO301', 'ECO203']","['B', 'B']",['ECO221'],['B'],,,,
270,School of Engineering,CSD,2015,['CCC510'],['C'],"['CCC815', 'CCC704']","['B-', 'B-']","['CCC402', 'STM302', 'ECO101', 'CCC617']","['C', 'B', 'C-', 'A']","['OHM203', 'ISM101', 'CCC510']","['B', 'B', 'A']","['CCC114', 'CCC411', 'MKT202', 'FAC203']","['B', 'B-', 'A', 'B-']","['MGT201', 'CCC805', 'FAC202', 'CCC630', 'MGT102']","['C', 'A', 'A-', 'A', 'A-']",,,,
271,School of Engineering,ECE,2015,['CCC704'],['B-'],"['CCC402', 'CCC815', 'CCC302']","['A-', 'C', 'A-']","['CCC323', 'CCC407', 'ECO101']","['A-', 'B-', 'C']","['CCC510', 'CCC206', 'ECO102']","['A', 'A-', 'A-']","['CCC411', 'ECO203']","['B', 'B']","['OHM401', 'CCC319']","['B', 'C']",,,,
272,School of Engineering,CSD,2015,['CCC510'],['A'],"['CCC302', 'CCC704']","['A-', 'A']","['CCC402', 'ECO101']","['A', 'A-']","['ECO102', 'CCC622', 'CCC414']","['A', 'A', 'A-']","['ECO203', 'CCC228', 'CCC416', 'ECO301', 'CCC626']","['B', 'B-', 'A-', 'A', 'A']",['ECO221'],['A-'],,,,
273,School of Engineering,MED,2015,"['CCC801', 'CCC302', 'MAT201']","['B', 'A-', 'B']","['PHY102', 'CCC704']","['C-', 'A-']","['CCC402', 'ECO101', 'CCC613']","['B-', 'C', 'B']","['ECO102', 'OHM203', 'CCC319', 'CCC323', 'CCC103', 'CCC602']","['A-', 'B-', 'B-', 'A-', 'C', 'B']","['CCC407', 'ECO301', 'CCC114']","['A-', 'C-', 'C']","['CCC630', 'OHM401', 'CCC805', 'CCC411', 'CED308', 'ECO327']","['A-', 'B', 'C-', 'B-', 'B', 'A']",,,,
274,School of Engineering,CSD,2015,['CCC510'],['B'],"['CCC302', 'CCC704']","['A-', 'A']","['ECO101', 'CCC319', 'CCC402']","['B', 'A-', 'A']","['CCC805', 'CCC103', 'ECO102', 'CCC614']","['B-', 'B', 'A-', 'B-']","['ECO301', 'CCC821', 'ECO203', 'CCC114']","['A-', 'B', 'B', 'B']",['ECO221'],['B-'],,,,
275,School of Engineering,MED,2015,"['CCC412', 'CCC302', 'MAT201']","['C', 'A-', 'B']","['CCC704', 'PHY102']","['B', 'C-']","['CCC801', 'CCC817']","['B-', 'A-']","['CCC805', 'CCC402', 'CCC323', 'COM198']","['B', 'B', 'A-', 'A']","['CCC627', 'ADP310', 'COM199']","['A-', 'A', 'A-']","['CCC103', 'CCC319', 'COM196']","['C', 'A-', 'A-']",,,,
276,School of Engineering,MED,2015,"['CCC302', 'MAT201', 'CCC801']","['A-', 'C', 'D']","['CCC412', 'CCC704', 'PHY102']","['B-', 'B-', 'C-']","['CCC402', 'CCC319', 'CCC215']","['B', 'A-', 'B']","['CCC103', 'CED315', 'CED308']","['B-', 'B-', 'B-']","['PHY207', 'CCC114', 'OHM401']","['C-', 'C', 'B-']","['CCC602', 'CCC805', 'ECO101']","['B-', 'C', 'D']",,,,
277,School of Engineering,CSD,2015,"['CCC510', 'CCC412']","['A', 'B']","['CCC302', 'CCC704']","['A-', 'A-']","['CCC402', 'CCC805', 'STM302']","['A-', 'B', 'A-']","['CCC319', 'MEC102', 'OHM203', 'CCC214']","['A-', 'A-', 'B', 'C']","['OHM401', 'CCC821', 'CCC515', 'FAC203']","['A', 'A', 'A-', 'B']","['CCC416', 'DOM401', 'MAT442']","['A', 'A-', 'A-']",,,,
278,School of Engineering,EED,2015,['CCC704'],['C-'],"['ENG104', 'CHY402', 'CCC606', 'CCC407']","['W', 'W', 'W', 'W']",['BDA655'],['C'],"['CCC330', 'CCC629', 'HIS206', 'CCC625', 'CCC215']","['F', 'A-', 'F', 'F', 'F']",,,,,,,,
279,School of Natural Sciences,PHY,2015,['CCC510'],['A'],"['MAT284', 'CCC704']","['C-', 'B']","['CCC101', 'SOC114', 'CCC214', 'CCC614', 'CCC402']","['B-', 'B', 'B', 'A-', 'B']","['MAT260', 'MAT431']","['B', 'B']","['MAT240', 'CCC417']","['D', 'B']","['CCC416', 'CCC823', 'MAT444']","['B', 'A', 'B-']",,,,
280,School of Engineering,EED,2015,['CCC704'],['C'],['CCC302'],['A-'],"['SOC315', 'CCC512', 'CCC412']","['B', 'C', 'A']","['CCC323', 'SOC202', 'CCC810', 'CCC819']","['A-', 'B', 'B-', 'B']","['HIS201', 'SOC115']","['B', 'D']","['SOC222', 'CCC229', 'SOC203']","['B', 'C', 'C-']",,,,
281,School of Engineering,EED,2015,"['CCC704', 'CCC302']","['A-', 'A-']","['CCC801', 'CCC412', 'CCC402']","['A', 'B', 'A-']","['COM199', 'CCC323', 'CCC817']","['A', 'A-', 'B-']","['CCC319', 'COM193', 'CCC611', 'CCC414']","['A-', 'A-', 'A-', 'A-']","['CED206', 'CCC821', 'CCC103', 'CCC624']","['B', 'B', 'A-', 'A-']",['COM197'],['A'],,,,
282,School of Engineering,ECE,2015,['CCC704'],['C'],"['CCC402', 'CCC407']","['B-', 'C-']","['CCC617', 'CCC611', 'CCC215', 'MED208']","['B', 'B-', 'C', 'C-']","['CCC805', 'CCC319', 'CED315', 'CCC704']","['B', 'B-', 'B-', 'B-']","['CED405', 'CCC114']","['B-', 'B-']","['CCC510', 'MED210', 'CED307']","['A-', 'B-', 'B-']",,,,
283,School of Engineering,CSD,2015,"['CCC302', 'CCC510']","['A', 'A']","['CCC814', 'CCC704']","['B', 'B-']","['ECO101', 'CCC407', 'CCC617']","['C', 'D', 'A']","['CCC407', 'CCC226', 'MKT201', 'CCC512']","['A-', 'C', 'B', 'B-']","['CCC515', 'ECO301', 'CCC821', 'OHM401']","['B-', 'A-', 'A', 'A']",['MAT160'],['C'],,,,
284,School of Engineering,CSD,2015,['CCC510'],['B'],"['CCC302', 'CCC704', 'CCC412']","['A-', 'A', 'A']","['CCC323', 'MAT260', 'CCC801']","['A-', 'B-', 'A']","['MAT430', 'CCC820', 'CCC805']","['A-', 'A', 'A']","['CCC103', 'MAT280', 'MAT431']","['A-', 'A', 'A']","['CCC629', 'CCC602']","['A-', 'A']",,,,
285,School of Engineering,CED,2015,"['CCC302', 'CCC402']","['A', 'B']","['CCC319', 'CCC704', 'CCC409']","['B', 'A', 'A-']","['CCC801', 'CCC614', 'ECO101', 'CCC312']","['A-', 'B-', 'B', 'A']","['CCC621', 'CCC113', 'ECO102']","['A', 'A', 'A-']","['CCC416', 'ECO301']","['B', 'A']",['ECO327'],['A-'],,,,
286,School of Humanities & Soc Sci,ENG,2015,['CCC510'],['A'],['CCC704'],['C'],"['CCC319', 'CCC314', 'COM199', 'COM198']","['C', 'B-', 'B-', 'A-']","['CCC402', 'CCC611', 'COM197', 'HIS208', 'CCC416', 'CCC629']","['B', 'A-', 'B', 'B-', 'B-', 'A-']",,,,,,,,
287,School of Engineering,ECE,2015,"['CCC704', 'CCC319', 'CCC412', 'ENG104']","['C', 'A', 'C-', 'B']","['CCC805', 'CCC103', 'HIS104', 'CCC402']","['A-', 'B', 'B-', 'B']","['CCC624', 'CCC407', 'CCC710', 'HIS201', 'CCC227']","['B', 'B-', 'C', 'A-', 'B-']",,,,,,,,,,
288,School of Natural Sciences,BIO,2015,['CCC704'],['C'],"['CCC402', 'CHY211', 'CCC512', 'CCC319']","['A-', 'C-', 'C', 'C']","['CCC409', 'CHY213', 'CCC226', 'CCC103']","['A', 'B-', 'B', 'B']","['CHY221', 'CCC228', 'CCC416']","['B-', 'D', 'A']","['CCC602', 'CHY352', 'CCC411', 'CCC615']","['B', 'C', 'B', 'B']",,,,,,
289,School of Humanities & Soc Sci,SOC,2015,['CCC510'],['A'],"['CCC302', 'ART101', 'CCC704', 'HIS202']","['F', 'C', 'D', 'B']","['CCC312', 'CCC402', 'HIS204']","['F', 'C-', 'D']","['CCC217', 'HIS209', 'CCC302']","['F', 'F', 'B-']","['HIS201', 'CCC114']","['C', 'F']","['HIS209', 'CCC331', 'CCC115']","['F', 'B-', 'B']",,,,
290,School of Engineering,CSD,2015,['CCC510'],['B-'],['CCC704'],['A-'],"['CCC617', 'CCC402', 'ECO101']","['A', 'B', 'C']","['CCC622', 'CCC214', 'HIS104']","['B', 'D', 'B-']","['CCC319', 'CCC114', 'CCC821', 'FAC203', 'CHD211']","['B', 'C-', 'A-', 'C', 'C-']","['MAT160', 'CCC630', 'CCC805']","['B-', 'B', 'A']",,,,
291,School of Engineering,MED,2015,"['MAT201', 'CCC302', 'CCC412']","['C-', 'B', 'C']",['PHY102'],['C-'],"['CCC402', 'CCC617', 'CCC215']","['B', 'A-', 'F']","['CCC704', 'MAT430', 'CCC512']","['B-', 'C', 'B-']","['CCC515', 'PHY207', 'CCC115']","['B', 'C-', 'B-']","['CCC319', 'CCC103', 'CCC805', 'CCC227', 'CED308', 'OHM401']","['B-', 'B', 'B-', 'F', 'B', 'B-']",,,,
292,School of Engineering,CSD,2015,['CCC510'],['A'],"['CCC302', 'CCC407', 'CCC704']","['A-', 'B-', 'A']","['CCC617', 'MAT260', 'CCC805']","['A', 'C', 'B']","['BDA650', 'BDA690', 'CCC820', 'CCC402']","['A-', 'B', 'B-', 'A-']","['CCC626', 'CCC821', 'BDA655', 'MAT280']","['A', 'A-', 'A-', 'A-']","['CCC414', 'CCC416', 'MAT230']","['A', 'A-', 'A-']",,,,
293,School of Engineering,EED,2015,['CCC704'],['C'],"['CCC410', 'CCC402']","['A-', 'B-']","['CCC323', 'CCC801']","['A-', 'C']","['CCC214', 'PHY206', 'CCC614']","['A', 'B', 'B']","['PHY207', 'CCC114']","['B-', 'B-']","['CED308', 'CCC103', 'CCC416']","['B', 'B-', 'A-']",,,,
294,School of Engineering,ECE,2015,"['CCC704', 'CCC302']","['B', 'A']","['CCC402', 'CCC410']","['A-', 'B']","['CCC512', 'CCC103', 'ECO101', 'CCC319']","['B-', 'A', 'C', 'A']","['CCC214', 'ECO102', 'CCC510', 'CCC801']","['C', 'A-', 'A-', 'A-']","['CCC411', 'ECO203', 'CCC626']","['A', 'A-', 'A']",,,,,,
295,School of Natural Sciences,BIO,2015,['CCC704'],['B'],"['CCC402', 'CCC319', 'CHY211', 'CCC512']","['A', 'A-', 'B', 'C']","['CCC226', 'CCC409', 'CCC103', 'CHY213']","['B', 'A-', 'A', 'B']","['CCC228', 'CCC416', 'CHY221']","['C-', 'A-', 'A-']","['CCC615', 'CCC602', 'CHY352', 'CCC411']","['B', 'B', 'B-', 'A-']",,,,,,
296,School of Humanities & Soc Sci,SOC,2015,"['MAT101', 'ECO101', 'CCC510']","['W', 'B-', 'A-']","['CCC704', 'MAT284', 'ENG114', 'ECO102', 'CCC302']","['B-', 'W', 'A-', 'B', 'B']","['ECO221', 'CCC402', 'ENG235', 'ECO203', 'ECO301', 'CCC319', 'ENG110', 'MAT101']","['W', 'B', 'B', 'A-', 'B', 'A', 'W', 'W']","['CCC226', 'ENG215', 'ECO401', 'MAT110', 'ECO302']","['A-', 'A-', 'B', 'W', 'W']","['CCC613', 'ECO415', 'ECO402', 'ECO354', 'CCC327']","['B-', 'B', 'W', 'B-', 'B-']",['CCC103'],['B-'],,,,
297,School of Humanities & Soc Sci,ENG,2015,['CCC510'],['B'],"['CCC302', 'CCC704']","['A', 'B']","['CCC215', 'OHM103', 'CCC319', 'STM302', 'CCC221']","['B', 'A-', 'B', 'C', 'C']","['CCC103', 'OHM203', 'CCC623', 'ADP100', 'MEC102']","['B-', 'B', 'C', 'B', 'B-']","['OHM401', 'CCC710', 'CCC402']","['B-', 'C', 'B']","['MKT201', 'DOM401']","['C-', 'B']",,,,
298,School of Engineering,MED,2015,"['CCC302', 'MAT201', 'CCC801']","['B', 'B', 'C-']","['CCC814', 'PHY102', 'CCC704']","['B', 'C-', 'B']","['SOC101', 'CCC319', 'CCC215', 'CCC512']","['B-', 'B-', 'B-', 'B-']","['SOC211', 'SOC103', 'CCC402']","['D', 'A-', 'C']","['CCC411', 'SOC201']","['W', 'W']","['CCC115', 'CCC416', 'CCC229', 'CCC711', 'CCC602']","['B', 'B-', 'B', 'B', 'B-']",,,,
299,School of Engineering,ECE,2015,"['CCC302', 'CCC704']","['B', 'D']",['SOC114'],['A-'],"['CCC822', 'CCC407', 'CCC402', 'IRG206', 'HIS102']","['B-', 'B-', 'C-', 'C', 'D']","['CCC319', 'CCC821', 'CCC331']","['C', 'B', 'D']",,,,,,,,
300,School of Engineering,MED,2015,"['MAT201', 'CCC801', 'CCC302']","['C', 'B-', 'A']","['CCC704', 'PHY102', 'CCC319']","['B-', 'C', 'A-']","['CCC103', 'CCC402', 'COM193']","['A', 'B', 'A-']","['COM198', 'CCC403', 'CCC609']","['A', 'A-', 'A']","['CCC327', 'COM199']","['A', 'A-']","['ENG444', 'CCC414']","['B', 'A-']",,,,
301,School of Engineering,EED,2015,['CCC704'],['B'],"['CCC302', 'CCC412', 'CCC413', 'CCC312']","['A', 'B', 'C', 'A-']","['CCC512', 'CCC214']","['B', 'B-']","['CCC103', 'CCC618', 'CCC319', 'CCC611']","['A-', 'F', 'B-', 'A-']","['CCC624', 'FAC203', 'OHM401', 'CCC416']","['B', 'F', 'B', 'A-']","['MKT201', 'MAT386', 'MGT102', 'CCC510', 'ADP100']","['B', 'B', 'A', 'A-', 'B']",,,,
302,School of Engineering,ECE,2015,['CCC704'],['C'],"['CCC312', 'CCC407', 'CCC402']","['A-', 'C', 'B']","['HIS202', 'CCC614', 'CCC314']","['A', 'A-', 'B']","['CCC805', 'CCC225']","['B', 'B']","['IRG206', 'CCC115', 'CCC512']","['B', 'B', 'B']","['CCC229', 'IRG202', 'IRG203', 'ADP100', 'CCC629']","['A-', 'A-', 'B-', 'A-', 'B']",,,,
